timestamp,madgwick_roll,madgwick_pitch,madgwick_yaw,gt_roll,gt_pitch,gt_yaw,madgwick_error
11.59,-1.52627,-5.36994,-27.7432,-1.46753,-5.37462,-27.971,0.229842
11.6,-1.56071,-5.30305,-27.4962,-1.50626,-5.32395,-27.6845,0.192199
11.61,-1.5993,-5.22008,-27.241,-1.54492,-5.27315,-27.398,0.169912
11.62,-1.65699,-5.13047,-26.9683,-1.5835,-5.22221,-27.1115,0.180101
11.63,-1.71487,-5.08627,-26.6422,-1.62201,-5.17115,-26.825,0.215016
11.64,-1.73695,-5.07606,-26.3678,-1.66043,-5.11995,-26.5386,0.186057
11.65,-1.78879,-4.98682,-26.1012,-1.69878,-5.06863,-26.2521,0.18755
11.66,-1.82626,-4.91778,-25.7767,-1.73704,-5.01718,-25.9656,0.224947
11.67,-1.85702,-4.87062,-25.4499,-1.77522,-4.96561,-25.6791,0.255069
11.68,-1.91073,-4.83745,-25.1965,-1.81331,-4.91391,-25.3926,0.224838
11.69,-1.93419,-4.79083,-24.9512,-1.85131,-4.86208,-25.1062,0.183838
11.7,-1.9415,-4.73088,-24.6985,-1.88922,-4.81014,-24.8197,0.150476
11.71,-1.98377,-4.63318,-24.4147,-1.92704,-4.75808,-24.5332,0.178216
11.72,-2.05788,-4.57992,-24.1497,-1.96476,-4.7059,-24.2467,0.180286
11.73,-2.11967,-4.50998,-23.8298,-2.00239,-4.6536,-23.9603,0.221232
11.74,-2.16597,-4.50009,-23.5301,-2.03991,-4.60118,-23.6738,0.209489
11.75,-2.24752,-4.44047,-23.2475,-2.07734,-4.54865,-23.3873,0.237635
11.76,-2.26787,-4.41507,-22.9315,-2.11467,-4.496,-23.1008,0.233781
11.77,-2.28459,-4.32299,-22.6346,-2.15189,-4.44324,-22.8143,0.246462
11.78,-2.30229,-4.25277,-22.3859,-2.18901,-4.39038,-22.5279,0.222485
11.79,-2.32298,-4.18235,-22.1379,-2.22602,-4.3374,-22.2414,0.206516
11.8,-2.35215,-4.14087,-21.8108,-2.26292,-4.28431,-21.9549,0.217769
11.81,-2.4179,-4.08814,-21.5548,-2.29971,-4.23112,-21.6684,0.213015
11.82,-2.45665,-4.03182,-21.2252,-2.33639,-4.17782,-21.3819,0.240131
11.83,-2.51479,-3.98152,-20.8995,-2.37295,-4.12441,-21.0955,0.273909
11.84,-2.52143,-3.92842,-20.5814,-2.4094,-4.07091,-20.809,0.284744
11.85,-2.53762,-3.84874,-20.2664,-2.44573,-4.0173,-20.5225,0.314992
11.86,-2.5711,-3.81458,-20.0194,-2.48194,-3.96359,-20.236,0.272876
11.87,-2.59965,-3.79155,-19.7018,-2.51803,-3.90978,-19.9495,0.281619
11.88,-2.63154,-3.77928,-19.4313,-2.55399,-3.85587,-19.6631,0.25142
11.89,-2.66503,-3.70488,-19.1846,-2.58983,-3.80187,-19.3766,0.223638
11.9,-2.67745,-3.61727,-18.8801,-2.62554,-3.74777,-19.0901,0.249866
11.91,-2.74043,-3.59095,-18.6134,-2.66113,-3.69358,-18.8036,0.22606
11.92,-2.80232,-3.54543,-18.2904,-2.69658,-3.6393,-18.5172,0.261571
11.93,-2.81176,-3.51017,-18.0365,-2.7319,-3.58492,-18.2307,0.218507
11.94,-2.86837,-3.44724,-17.7109,-2.76709,-3.53046,-17.9442,0.262142
11.95,-2.86818,-3.3727,-17.4052,-2.80214,-3.47591,-17.6577,0.277076
11.96,-2.91436,-3.28683,-17.1488,-2.83705,-3.42127,-17.3712,0.267435
11.97,-2.93166,-3.22888,-16.9043,-2.87183,-3.36654,-17.0848,0.232028
11.98,-2.97128,-3.2001,-16.6525,-2.90646,-3.31173,-16.7983,0.191976
11.99,-2.97044,-3.16646,-16.3886,-2.94096,-3.25684,-16.5118,0.15427
12,-3.02114,-3.07234,-16.0859,-2.9753,-3.20187,-16.2253,0.193944
12.01,-3.02338,-3.04665,-15.8181,-3.00951,-3.14681,-15.9388,0.156882
12.02,-3.06628,-3.03616,-15.5337,-3.04356,-3.09168,-15.6524,0.131836
12.03,-3.10021,-2.9905,-15.2036,-3.07747,-3.03647,-15.3659,0.169081
12.04,-3.14396,-2.94264,-14.8743,-3.11122,-2.98119,-15.0794,0.209641
12.05,-3.15432,-2.87551,-14.5529,-3.14482,-2.92583,-14.7929,0.244943
12.06,-3.18951,-2.7764,-14.2792,-3.17827,-2.87039,-14.5064,0.245662
12.07,-3.1955,-2.68773,-13.9791,-3.21157,-2.81489,-14.22,0.273552
12.08,-3.243,-2.63359,-13.7338,-3.2447,-2.75931,-13.9335,0.236015
12.09,-3.3055,-2.61014,-13.4341,-3.27768,-2.70367,-13.647,0.232989
12.1,-3.30923,-2.53093,-13.123,-3.31049,-2.64796,-13.3605,0.264823
12.11,-3.35799,-2.50711,-12.8083,-3.34315,-2.59218,-13.0741,0.278803
12.12,-3.43304,-2.46609,-12.5231,-3.37564,-2.53634,-12.7876,0.277243
12.13,-3.43112,-2.3819,-12.2514,-3.40796,-2.48043,-12.5011,0.268564
12.14,-3.47349,-2.30347,-11.9273,-3.44012,-2.42446,-12.2146,0.312297
12.15,-3.53212,-2.25893,-11.6735,-3.47211,-2.36843,-11.9281,0.281388
12.16,-3.57807,-2.2167,-11.3455,-3.50392,-2.31234,-11.6417,0.317243
12.17,-3.5984,-2.16717,-11.1028,-3.53557,-2.2562,-11.3552,0.272648
12.18,-3.64532,-2.11819,-10.8568,-3.56704,-2.2,-11.0687,0.237679
12.19,-3.67931,-2.05195,-10.5262,-3.59834,-2.14374,-10.7822,0.281051
12.2,-3.72325,-1.99287,-10.2825,-3.62947,-2.08743,-10.4957,0.248578
12.21,-3.7612,-1.93763,-10.0406,-3.66041,-2.03107,-10.2093,0.214833
12.22,-3.7776,-1.85046,-9.78613,-3.69118,-1.97465,-9.92279,0.201941
12.23,-3.78405,-1.79813,-9.46248,-3.72176,-1.91819,-9.63631,0.218653
12.24,-3.79851,-1.70281,-9.15813,-3.75216,-1.86168,-9.34983,0.252156
12.25,-3.8552,-1.669,-8.84173,-3.78238,-1.80512,-9.06335,0.268272
12.26,-3.86353,-1.65271,-8.558,-3.81241,-1.74852,-8.77687,0.242968
12.27,-3.90779,-1.61869,-8.30772,-3.84226,-1.69187,-8.49039,0.205732
12.28,-3.92668,-1.53222,-8.05483,-3.87192,-1.63518,-8.20391,0.188081
12.29,-3.96568,-1.4819,-7.72399,-3.90139,-1.57845,-7.91743,0.224081
12.3,-3.96089,-1.45525,-7.43594,-3.93066,-1.52168,-7.63096,0.207492
12.31,-3.98097,-1.39502,-7.10531,-3.95975,-1.46488,-7.34448,0.249552
12.32,-4.00241,-1.30094,-6.79382,-3.98864,-1.40803,-7.058,0.285091
12.33,-4.01326,-1.28531,-6.50763,-4.01733,-1.35115,-6.77152,0.272098
12.34,-3.99755,-1.21445,-6.22393,-4.04583,-1.29424,-6.48504,0.278263
12.35,-4.00073,-1.12073,-5.94955,-4.07413,-1.2373,-6.19856,0.285896
12.36,-3.99869,-1.04117,-5.638,-4.10223,-1.18032,-5.91208,0.326047
12.37,-3.9963,-0.950218,-5.34699,-4.13013,-1.12331,-5.6256,0.356153
12.38,-4.04468,-0.903829,-5.09922,-4.15782,-1.06628,-5.33912,0.312539
12.39,-4.04858,-0.808578,-4.82045,-4.18532,-1.00922,-5.05265,0.337459
12.4,-4.08551,-0.78959,-4.50937,-4.21261,-0.952134,-4.76617,0.330926
12.41,-4.15294,-0.715817,-4.21289,-4.23969,-0.895025,-4.47969,0.333871
12.42,-4.21641,-0.675601,-3.94722,-4.26656,-0.837893,-4.19321,0.299485
12.43,-4.22312,-0.601692,-3.62337,-4.29323,-0.780741,-3.90673,0.343142
12.44,-4.21027,-0.558115,-3.31539,-4.31968,-0.723569,-3.62025,0.364734
12.45,-4.23689,-0.525739,-2.9902,-4.34592,-0.666378,-3.33377,0.387929
12.46,-4.26795,-0.507901,-2.72748,-4.37195,-0.609171,-3.04729,0.352136
12.47,-4.29063,-0.462,-2.48531,-4.39777,-0.551949,-2.76081,0.309825
12.48,-4.33719,-0.381311,-2.16638,-4.42337,-0.494713,-2.47434,0.339899
12.49,-4.40668,-0.33201,-1.8823,-4.44875,-0.437465,-2.18786,0.326231
12.5,-4.43686,-0.280185,-1.64062,-4.47392,-0.380206,-1.90138,0.281927
12.51,-4.45266,-0.265887,-1.34,-4.49886,-0.322937,-1.6149,0.284758
12.52,-4.47252,-0.205424,-1.09917,-4.52359,-0.26566,-1.32842,0.242671
12.53,-4.51396,-0.13609,-0.852871,-4.54809,-0.208377,-1.04194,0.20537
12.54,-4.55682,-0.0687071,-0.606669,-4.57237,-0.151088,-0.755462,0.170812
12.55,-4.53667,-0.0214086,-0.327876,-4.59643,-0.0937957,-0.468984,0.169526
12.56,-4.51704,0.0321155,-0.0547637,-4.62026,-0.0365009,-0.182505,0.177995
12.57,-4.57522,0.1179,0.224757,-4.64387,0.0207948,0.103974,0.169443
12.58,-4.58427,0.162587,0.553784,-4.66724,0.07809,0.390453,0.201607
12.59,-4.62104,0.199667,0.801851,-4.69039,0.135383,0.676932,0.156514
12.6,-4.65509,0.238399,1.04776,-4.71331,0.192673,0.963411,0.112067
12.61,-4.69526,0.259316,1.31247,-4.736,0.249958,1.24989,0.0751129
12.62,-4.70863,0.343005,1.63559,-4.75846,0.307237,1.53637,0.116408
12.63,-4.71988,0.404264,1.96652,-4.78068,0.364508,1.82285,0.160627
12.64,-4.71298,0.497233,2.25509,-4.80267,0.42177,2.10933,0.186487
12.65,-4.71072,0.514633,2.54281,-4.82442,0.479021,2.39581,0.188457
12.66,-4.75646,0.563515,2.79067,-4.84594,0.536261,2.68228,0.142517
12.67,-4.80198,0.58784,3.05486,-4.86722,0.593487,2.96876,0.107639
12.68,-4.83229,0.625347,3.38202,-4.88826,0.650698,3.25524,0.14032
12.69,-4.88862,0.701798,3.68932,-4.90906,0.707893,3.54172,0.148885
12.7,-4.87767,0.772542,3.94685,-4.92962,0.76507,3.8282,0.129102
12.71,-4.92597,0.84149,4.19874,-4.94994,0.822229,4.11468,0.0891774
12.72,-4.94792,0.872563,4.52273,-4.97002,0.879366,4.40116,0.123418
12.73,-4.96262,0.941473,4.8532,-4.98985,0.936482,4.68764,0.167425
12.74,-5.00794,0.9862,5.10365,-5.00944,0.993574,4.97412,0.129723
12.75,-5.01007,1.04167,5.43301,-5.02879,1.05064,5.26059,0.173318
12.76,-5.02627,1.10982,5.6755,-5.04788,1.10768,5.54707,0.129837
12.77,-5.06609,1.17349,5.92068,-5.06673,1.1647,5.83355,0.0875569
12.78,-5.09681,1.22624,6.25003,-5.08534,1.22168,6.12003,0.130829
12.79,-5.11142,1.30686,6.57515,-5.10369,1.27863,6.40651,0.171336
12.8,-5.17335,1.35812,6.84811,-5.12179,1.33556,6.69299,0.166155
12.81,-5.18103,1.41181,7.17897,-5.13964,1.39244,6.97947,0.205654
12.82,-5.22512,1.50025,7.44501,-5.15724,1.4493,7.26595,0.199727
12.83,-5.26968,1.54049,7.69783,-5.17459,1.50611,7.55243,0.179176
12.84,-5.32686,1.58661,7.96383,-5.19168,1.56289,7.8389,0.188068
12.85,-5.33662,1.66194,8.29169,-5.20852,1.61964,8.12538,0.216973
12.86,-5.36446,1.75241,8.60605,-5.2251,1.67634,8.41186,0.25404
12.87,-5.37442,1.80884,8.93775,-5.24143,1.73299,8.69834,0.287611
12.88,-5.38236,1.86156,9.26812,-5.2575,1.78961,8.98482,0.321369
12.89,-5.39685,1.91248,9.50924,-5.27332,1.84618,9.2713,0.279642
12.9,-5.43711,1.96427,9.83216,-5.28887,1.9027,9.55778,0.322174
12.91,-5.43178,2.01037,10.1589,-5.30417,1.95918,9.84426,0.347394
12.92,-5.41792,2.08622,10.4163,-5.3192,2.01561,10.1307,0.313566
12.93,-5.42905,2.13762,10.6578,-5.33398,2.07198,10.4172,0.270046
12.94,-5.45542,2.15056,10.9484,-5.34849,2.12831,10.7037,0.271562
12.95,-5.43563,2.23432,11.2218,-5.36274,2.18458,10.9902,0.250513
12.96,-5.49247,2.29822,11.5181,-5.37673,2.2408,11.2767,0.277832
12.97,-5.52336,2.33952,11.7651,-5.39046,2.29696,11.5631,0.24984
12.98,-5.52286,2.35229,12.0535,-5.40392,2.35306,11.8496,0.240204
12.99,-5.5249,2.41283,12.3841,-5.41711,2.40911,12.1361,0.274566
13,-5.53387,2.51287,12.6566,-5.43004,2.46509,12.4226,0.264451
13.01,-5.534,2.54037,12.9114,-5.44271,2.52102,12.709,0.226423
13.02,-5.54133,2.5611,13.1701,-5.45511,2.57688,12.9955,0.1988
13.03,-5.53718,2.62224,13.4163,-5.46724,2.63267,13.282,0.154557
13.04,-5.57446,2.68075,13.6641,-5.4791,2.6884,13.5685,0.138356
13.05,-5.56472,2.73291,13.9912,-5.4907,2.74407,13.855,0.158519
13.06,-5.53654,2.77118,14.2949,-5.50202,2.79966,14.1414,0.161489
13.07,-5.55191,2.83891,14.6231,-5.51308,2.85518,14.4279,0.201579
13.08,-5.57933,2.91675,14.9439,-5.52386,2.91064,14.7144,0.238957
13.09,-5.60037,2.99475,15.1919,-5.53438,2.96602,15.0009,0.20733
13.1,-5.62198,3.03389,15.5174,-5.54462,3.02132,15.2874,0.246841
13.11,-5.67542,3.09428,15.8125,-5.5546,3.07655,15.5738,0.273785
13.12,-5.65749,3.18427,16.1147,-5.5643,3.13171,15.8603,0.28068
13.13,-5.65176,3.27711,16.3806,-5.57372,3.18678,16.1468,0.266415
13.14,-5.65289,3.32438,16.7103,-5.58288,3.24178,16.4333,0.301159
13.15,-5.67275,3.33537,16.9923,-5.59176,3.29669,16.7198,0.291385
13.16,-5.66713,3.42861,17.2586,-5.60036,3.35152,17.0062,0.275829
13.17,-5.6557,3.46453,17.5111,-5.6087,3.40627,17.2927,0.233524
13.18,-5.6273,3.53309,17.7766,-5.61675,3.46094,17.5792,0.211084
13.19,-5.60031,3.56223,18.0799,-5.62454,3.51551,17.8657,0.219141
13.2,-5.61752,3.62407,18.4074,-5.63204,3.57,18.1521,0.260439
13.21,-5.6179,3.6609,18.7351,-5.63927,3.6244,18.4386,0.298173
13.22,-5.62096,3.70258,18.9804,-5.64623,3.67871,18.7251,0.256011
13.23,-5.61783,3.77124,19.2271,-5.65291,3.73293,19.0116,0.219403
13.24,-5.58479,3.80841,19.5026,-5.65931,3.78705,19.2981,0.21408
13.25,-5.59483,3.82714,19.8177,-5.66543,3.84108,19.5845,0.239473
13.26,-5.58712,3.89533,20.1447,-5.67128,3.89501,19.871,0.2808
13.27,-5.559,3.92591,20.4153,-5.67684,3.94885,20.1575,0.276939
13.28,-5.57718,3.98005,20.7423,-5.68213,4.00258,20.444,0.310068
13.29,-5.59693,4.02435,21.0683,-5.68715,4.05622,20.7305,0.344968
13.3,-5.62991,4.07341,21.3187,-5.69188,4.10976,21.0169,0.305886
13.31,-5.66877,4.14777,21.6207,-5.69633,4.16319,21.3034,0.316893
13.32,-5.65284,4.17839,21.9412,-5.70051,4.21652,21.5899,0.353092
13.33,-5.64138,4.2375,22.2686,-5.7044,4.26974,21.8764,0.393892
13.34,-5.64652,4.28588,22.5979,-5.70802,4.32286,22.1628,0.436316
13.35,-5.64441,4.35627,22.846,-5.71135,4.37586,22.4493,0.397751
13.36,-5.64807,4.43888,23.1637,-5.71441,4.42876,22.7358,0.428038
13.37,-5.68551,4.46226,23.4538,-5.71719,4.48155,23.0223,0.430659
13.38,-5.69709,4.51153,23.6974,-5.71968,4.53423,23.3088,0.388191
13.39,-5.66381,4.58451,24.0067,-5.7219,4.58679,23.5952,0.410927
13.4,-5.69451,4.61286,24.3159,-5.72383,4.63924,23.8817,0.433639
13.41,-5.65435,4.67447,24.5928,-5.72549,4.69157,24.1682,0.425122
13.42,-5.63429,4.72141,24.9191,-5.72686,4.74379,24.4547,0.466531
13.43,-5.6744,4.74967,25.1936,-5.72796,4.79588,24.7412,0.453553
13.44,-5.7187,4.80791,25.4625,-5.72877,4.84786,25.0276,0.435957
13.45,-5.71783,4.87794,25.7868,-5.7293,4.89971,25.3141,0.472332
13.46,-5.71803,4.94621,26.1121,-5.72956,4.95145,25.6006,0.510672
13.47,-5.71024,5.00815,26.4392,-5.72953,5.00305,25.8871,0.550834
13.48,-5.70141,5.06709,26.7674,-5.72922,5.05454,26.1736,0.592161
13.49,-5.70291,5.1229,27.0119,-5.72863,5.1059,26.46,0.550386
13.5,-5.72708,5.17474,27.2609,-5.72776,5.15713,26.7465,0.514598
13.51,-5.75126,5.1911,27.5309,-5.7266,5.20823,27.033,0.501074
13.52,-5.74424,5.20495,27.842,-5.72517,5.2592,27.3195,0.527408
13.53,-5.73255,5.23646,28.1665,-5.72346,5.31004,27.6059,0.566297
13.54,-5.75887,5.32184,28.4579,-5.72147,5.36074,27.8924,0.571546
13.55,-5.76161,5.40179,28.774,-5.71919,5.41131,28.1789,0.600654
13.56,-5.75639,5.46065,29.02,-5.71664,5.46175,28.4654,0.559777
13.57,-5.77742,5.50775,29.2679,-5.7138,5.51205,28.7519,0.525972
13.58,-5.79738,5.55349,29.516,-5.71069,5.56221,29.0383,0.493775
13.59,-5.77433,5.60191,29.7686,-5.7073,5.61224,29.3248,0.455325
13.6,-5.7904,5.6537,30.015,-5.70362,5.66212,29.6113,0.421327
13.61,-5.77896,5.70697,30.2618,-5.69967,5.71186,29.8978,0.380179
13.62,-5.78841,5.75031,30.5079,-5.69544,5.76146,30.1843,0.345732
13.63,-5.76789,5.82953,30.7675,-5.69093,5.81092,30.4707,0.314625
13.64,-5.80114,5.86287,31.0316,-5.68613,5.86023,30.7572,0.308191
13.65,-5.76005,5.94108,31.317,-5.68107,5.90939,31.0437,0.293912
13.66,-5.75856,6.00319,31.5633,-5.67572,5.95841,31.3302,0.259319
13.67,-5.73524,6.05678,31.8895,-5.67009,6.00727,31.6167,0.291377
13.68,-5.73802,6.10403,32.135,-5.66419,6.05599,31.9031,0.25521
13.69,-5.74519,6.14705,32.3811,-5.65801,6.10455,32.1896,0.222806
13.7,-5.73258,6.2384,32.6807,-5.65155,6.15297,32.4761,0.243545
13.71,-5.71964,6.28597,33.0082,-5.64482,6.20122,32.7626,0.277684
13.72,-5.74381,6.34109,33.3175,-5.63781,6.24933,33.049,0.31299
13.73,-5.72548,6.37817,33.644,-5.63052,6.29728,33.3355,0.3423
13.74,-5.73389,6.42202,33.9655,-5.62295,6.34507,33.622,0.380352
13.75,-5.75513,6.46902,34.2779,-5.61511,6.3927,33.9085,0.41648
13.76,-5.73852,6.50431,34.5281,-5.607,6.44017,34.195,0.377165
13.77,-5.73204,6.53255,34.8515,-5.59861,6.48748,34.4814,0.409856
13.78,-5.69237,6.58007,35.1726,-5.58995,6.53463,34.7679,0.430986
13.79,-5.68881,6.63544,35.4189,-5.58101,6.58161,35.0544,0.395471
13.8,-5.6845,6.67212,35.6665,-5.5718,6.62843,35.3409,0.359389
13.81,-5.64416,6.72262,35.9284,-5.56232,6.67509,35.6274,0.324574
13.82,-5.61248,6.73385,36.2357,-5.55256,6.72157,35.9138,0.334406
13.83,-5.59592,6.76649,36.4867,-5.54253,6.76789,36.2003,0.297474
13.84,-5.59854,6.8374,36.7389,-5.53223,6.81404,36.4868,0.269208
13.85,-5.55535,6.85742,37.016,-5.52166,6.86002,36.7733,0.249065
13.86,-5.54326,6.87747,37.2718,-5.51082,6.90583,37.0598,0.22021
13.87,-5.5146,6.91485,37.5265,-5.49971,6.95147,37.3462,0.186347
13.88,-5.50639,6.95684,37.7735,-5.48833,6.99693,37.6327,0.149557
13.89,-5.51308,6.96149,38.0684,-5.47668,7.04222,37.9192,0.177255
13.9,-5.50337,7.04134,38.3271,-5.46476,7.08733,38.2057,0.139697
13.91,-5.46677,7.08357,38.6501,-5.45257,7.13226,38.4921,0.167568
13.92,-5.40947,7.11929,38.9415,-5.44012,7.17702,38.7786,0.171927
13.93,-5.38749,7.16044,39.2675,-5.4274,7.22159,39.0651,0.210424
13.94,-5.36619,7.2013,39.5936,-5.41441,7.26599,39.3516,0.249328
13.95,-5.3254,7.2346,39.9143,-5.40116,7.3102,39.6381,0.287206
13.96,-5.31894,7.3063,40.2277,-5.38765,7.35424,39.9245,0.306001
13.97,-5.34514,7.32908,40.5007,-5.37387,7.39808,40.211,0.295556
13.98,-5.34033,7.37684,40.7475,-5.35982,7.44175,40.4975,0.256616
13.99,-5.33923,7.40371,41.0668,-5.34552,7.48522,40.784,0.29362
14,-5.32445,7.45396,41.3905,-5.33095,7.52851,41.0705,0.32781
14.01,-5.28994,7.48124,41.7127,-5.31612,7.57161,41.3569,0.364694
14.02,-5.30994,7.51264,42.0178,-5.30103,7.61452,41.6434,0.389226
14.03,-5.3031,7.57712,42.2691,-5.28568,7.65725,41.9299,0.351264
14.04,-5.30119,7.59794,42.5224,-5.27007,7.69978,42.2164,0.327948
14.05,-5.28792,7.64185,42.7706,-5.25421,7.74211,42.5029,0.292031
14.06,-5.28235,7.72369,43.0688,-5.23808,7.78426,42.7893,0.295084
14.07,-5.2436,7.76783,43.3929,-5.2217,7.82621,43.0758,0.326108
14.08,-5.23172,7.78278,43.6495,-5.20507,7.86796,43.3623,0.304229
14.09,-5.2112,7.8343,43.9726,-5.18818,7.90952,43.6488,0.336308
14.1,-5.22232,7.85714,44.2812,-5.17103,7.95088,43.9352,0.368755
14.11,-5.23291,7.88652,44.535,-5.15363,7.99204,44.2217,0.349888
14.12,-5.21547,7.93551,44.7844,-5.13598,8.033,44.5082,0.313376
14.13,-5.17925,8.01607,45.0605,-5.11808,8.07376,44.7947,0.286813
14.14,-5.16781,8.01783,45.3669,-5.09992,8.11432,45.0812,0.31783
14.15,-5.1675,8.09322,45.6678,-5.08152,8.15467,45.3676,0.329473
14.16,-5.13456,8.17065,45.9734,-5.06287,8.19482,45.6541,0.337871
14.17,-5.15476,8.2214,46.2343,-5.04397,8.23477,45.9406,0.328719
14.18,-5.1129,8.25344,46.4944,-5.02482,8.27451,46.2271,0.294017
14.19,-5.06416,8.31494,46.7622,-5.00542,8.31404,46.5136,0.263673
14.2,-5.08216,8.38069,47.0409,-4.98578,8.35337,46.8,0.273489
14.21,-5.04873,8.44962,47.354,-4.9659,8.39249,47.0865,0.296934
14.22,-5.00394,8.49426,47.6137,-4.94577,8.43139,47.373,0.263472
14.23,-5.00387,8.55711,47.8678,-4.9254,8.47009,47.6595,0.248913
14.24,-4.95235,8.60436,48.1323,-4.90479,8.50858,47.946,0.220869
14.25,-4.93504,8.63066,48.4544,-4.88394,8.54685,48.2324,0.249569
14.26,-4.9254,8.63823,48.7659,-4.86285,8.58491,48.5189,0.26902
14.27,-4.87629,8.64194,49.0509,-4.84152,8.62275,48.8054,0.253803
14.28,-4.86889,8.67914,49.3001,-4.81996,8.66038,49.0919,0.221782
14.29,-4.84063,8.71371,49.624,-4.79815,8.69779,49.3783,0.256089
14.3,-4.83533,8.76185,49.8733,-4.77612,8.73498,49.6648,0.226817
14.31,-4.84783,8.82407,50.1391,-4.75384,8.77196,49.9513,0.228508
14.32,-4.84774,8.85976,50.3895,-4.73134,8.80872,50.2378,0.211166
14.33,-4.79858,8.86059,50.6901,-4.7086,8.84525,50.5243,0.201067
14.34,-4.74382,8.9159,50.96,-4.68564,8.88157,50.8107,0.171826
14.35,-4.71326,8.95936,51.2831,-4.66244,8.91766,51.0972,0.204493
14.36,-4.6508,9.00153,51.5568,-4.63902,8.95353,51.3837,0.181782
14.37,-4.64416,9.02795,51.8732,-4.61536,8.98918,51.6702,0.213043
14.38,-4.63411,9.06816,52.1222,-4.59149,9.0246,51.9567,0.182551
14.39,-4.5652,9.11254,52.4226,-4.56738,9.05979,52.2431,0.186692
14.4,-4.58171,9.13832,52.7171,-4.54305,9.09476,52.5296,0.20212
14.41,-4.55969,9.19473,53.0326,-4.51851,9.12951,52.8161,0.235974
14.42,-4.51462,9.23609,53.3549,-4.49373,9.16402,53.1026,0.266478
14.43,-4.50074,9.28084,53.672,-4.46874,9.1983,53.389,0.301331
14.44,-4.45511,9.35553,53.9666,-4.44353,9.23236,53.6755,0.318027
14.45,-4.45454,9.38971,54.2779,-4.4181,9.26618,53.962,0.346522
14.46,-4.39197,9.40155,54.5886,-4.39246,9.29978,54.2485,0.354948
14.47,-4.3628,9.44322,54.91,-4.3666,9.33314,54.535,0.390286
14.48,-4.34482,9.4325,55.2062,-4.34053,9.36626,54.8214,0.391084
14.49,-4.30534,9.42634,55.5136,-4.31424,9.39915,55.1079,0.405257
14.5,-4.25447,9.42261,55.7971,-4.28774,9.43181,55.3944,0.398757
14.51,-4.20815,9.45483,56.0555,-4.26103,9.46423,55.6809,0.369733
14.52,-4.17577,9.52459,56.3213,-4.23412,9.49642,55.9674,0.350231
14.53,-4.14874,9.56157,56.6425,-4.20699,9.52837,56.2538,0.38473
14.54,-4.11248,9.62134,56.9549,-4.17966,9.56008,56.5403,0.413351
14.55,-4.0737,9.6476,57.2101,-4.15213,9.59155,56.8268,0.382275
14.56,-4.0493,9.67788,57.5307,-4.12439,9.62278,57.1133,0.41524
14.57,-4.01746,9.74992,57.8,-4.09645,9.65377,57.3998,0.406235
14.58,-3.99233,9.77268,58.121,-4.06831,9.68452,57.6862,0.437496
14.59,-3.95707,9.83001,58.3788,-4.03997,9.71502,57.9727,0.416645
14.6,-3.8903,9.8351,58.6806,-4.01143,9.74529,58.2592,0.427727
14.61,-3.86766,9.8641,59.0006,-3.98269,9.77531,58.5457,0.458466
14.62,-3.83473,9.9367,59.2743,-3.95376,9.80508,58.8321,0.457097
14.63,-3.81893,9.96019,59.5918,-3.92464,9.83461,59.1186,0.483319
14.64,-3.80544,9.97142,59.8468,-3.89532,9.8639,59.4051,0.448444
14.65,-3.79069,10.0056,60.0975,-3.86581,9.89293,59.6916,0.415378
14.66,-3.76007,10.0385,60.3491,-3.83612,9.92173,59.9781,0.383752
14.67,-3.70036,10.0565,60.6169,-3.80623,9.95027,60.2645,0.365648
14.68,-3.63718,10.0591,60.9276,-3.77616,9.97856,60.551,0.386506
14.69,-3.60334,10.1288,61.2235,-3.74591,10.0066,60.8375,0.406204
14.7,-3.57481,10.1611,61.5435,-3.71547,10.0344,61.124,0.437188
14.71,-3.51461,10.1652,61.858,-3.68484,10.0619,61.4105,0.461704
14.72,-3.47729,10.2176,62.1717,-3.65404,10.0892,61.6969,0.493478
14.73,-3.44032,10.2282,62.4283,-3.62306,10.1163,61.9834,0.46383
14.74,-3.44194,10.2259,62.6981,-3.5919,10.1431,62.2699,0.435877
14.75,-3.41993,10.2297,63.0137,-3.56057,10.1696,62.5564,0.458035
14.76,-3.36904,10.2602,63.3351,-3.52906,10.1959,62.8429,0.493997
14.77,-3.32862,10.2406,63.6229,-3.49737,10.2219,63.1293,0.492827
14.78,-3.34222,10.2701,63.9061,-3.46552,10.2477,63.4158,0.484273
14.79,-3.31727,10.2581,64.2136,-3.4335,10.2732,63.7023,0.503932
14.8,-3.28292,10.2884,64.4663,-3.40131,10.2984,63.9888,0.471104
14.81,-3.27278,10.3236,64.7184,-3.36895,10.3234,64.2752,0.436264
14.82,-3.20989,10.3732,64.991,-3.33642,10.3482,64.5617,0.425851
14.83,-3.21773,10.3895,65.2545,-3.30374,10.3727,64.8482,0.400213
14.84,-3.1807,10.4022,65.5102,-3.27089,10.3969,65.1347,0.370093
14.85,-3.16082,10.4673,65.7802,-3.23788,10.4208,65.4212,0.356331
14.86,-3.16044,10.5149,66.0732,-3.20471,10.4445,65.7076,0.366947
14.87,-3.12004,10.5603,66.3885,-3.17139,10.468,65.9941,0.39913
14.88,-3.08343,10.5516,66.6537,-3.13791,10.4912,66.2806,0.372001
14.89,-3.0607,10.564,66.907,-3.10427,10.5141,66.5671,0.338403
14.9,-3.01776,10.5448,67.1862,-3.07049,10.5367,66.8536,0.327257
